Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales,Cost,Order_Status,Delivery_Date,Estimated_Delivery,Delivered_Quantity
1304,2023-05-31,C004,P030,4,17032.0,11068,Completed,2023-06-08,2023-06-03,4
1305,2024-06-30,C075,P008,4,17800.0,13116,Completed,2024-07-05,2024-07-06,4
1306,2024-12-15,C076,P026,4,17224.0,12340,Completed,2024-12-23,2024-12-19,4
1307,2023-04-02,C015,P009,2,7710.0,5328,Completed,2023-04-06,2023-04-08,2
1308,2024-12-14,C036,P018,1,4571.0,2945,Completed,2024-12-16,2024-12-21,0
1309,2024-12-28,C055,P017,4,15724.0,11620,Returned,2025-01-01,2025-01-02,4
1310,2023-06-10,C040,P012,4,18216.0,13048,Completed,2023-06-17,2023-06-16,4
1311,2024-03-09,C061,P008,4,17800.0,13116,Completed,2024-03-13,2024-03-15,4
1312,2024-01-16,C079,P030,3,12774.0,8301,Completed,2024-01-18,2024-01-19,3
1313,2023-01-09,C015,P018,2,9142.0,5890,Completed,2023-01-16,2023-01-15,1
1314,2024-02-26,C067,P047,3,23879.6,12507,Completed,2024-03-02,2024-03-02,3
1315,2023-12-12,C052,P012,1,4554.0,3262,Completed,2023-12-20,2023-12-18,1
1316,2024-10-19,C054,P007,3,11184.0,7062,Cancelled,,2024-10-26,0
1317,2024-12-09,C067,P054,1,10977.86,5411,Completed,2024-12-12,2024-12-12,1
1318,2023-08-10,C062,P053,4,29278.75,16348,Completed,2023-08-16,2023-08-14,3
1319,2024-10-23,C050,P059,2,18456.79,10494,Completed,2024-10-30,2024-10-26,2
1320,2024-03-22,C033,P021,4,19328.0,12128,Completed,2024-03-24,2024-03-28,4
1321,2023-10-27,C060,P011,1,4598.0,2901,Completed,2023-11-04,2023-10-30,1
1322,2024-05-31,C044,P053,2,16003.1,8174,Completed,2024-06-03,2024-06-07,2
1323,2024-03-06,C010,P027,3,14070.0,10197,Cancelled,,2024-03-12,0
1324,2023-05-11,C027,P030,1,4258.0,2767,Cancelled,,2023-05-15,0
1325,2024-03-01,C054,P004,2,9022.0,6582,Completed,2024-03-03,2024-03-06,2
1326,2024-01-03,C003,P010,3,12810.0,9474,Completed,2024-01-05,2024-01-09,3
1327,2024-04-04,C046,P006,2,7890.0,5448,Completed,2024-04-06,2024-04-07,2
1328,2023-06-10,C037,P003,3,14448.0,10206,Completed,2023-06-15,2023-06-14,3
1329,2024-10-03,C078,P023,4,14328.0,9036,Completed,2024-10-11,2024-10-07,4
1330,2023-01-16,C063,P025,3,11355.0,7452,Completed,2023-01-21,2023-01-22,3
1331,2024-05-16,C020,P017,1,3931.0,2905,Completed,2024-05-18,2024-05-22,1
1332,2023-03-31,C047,P020,1,4812.0,3429,Completed,2023-04-04,2023-04-05,1
1333,2023-05-16,C064,P056,1,10069.63,5883,Completed,2023-05-18,2023-05-19,1
1334,2023-06-06,C005,P012,1,4554.0,3262,Completed,2023-06-10,2023-06-10,1
1335,2024-08-27,C053,P043,3,24576.5,13899,Completed,2024-08-30,2024-08-31,3
1336,2023-02-11,C051,P023,1,3582.0,2259,Cancelled,,2023-02-14,0
1337,2024-12-29,C075,P024,3,12564.0,9051,Completed,2025-01-02,2025-01-01,3
1338,2024-08-24,C043,P024,2,8376.0,6034,Returned,2024-08-31,2024-08-30,2
1339,2024-01-10,C052,P022,4,17096.0,11480,Returned,2024-01-15,2024-01-14,4
1340,2024-07-24,C044,P007,4,14912.0,9416,Cancelled,,2024-07-28,0
1341,2023-01-06,C055,P023,4,14328.0,9036,Completed,2023-01-09,2023-01-11,4
1342,2024-04-21,C075,P022,1,4274.0,2870,Completed,2024-04-28,2024-04-25,1
1343,2024-10-22,C002,P026,2,8612.0,6170,Completed,2024-10-29,2024-10-29,2
1344,2024-01-13,C004,P051,3,25818.14,14490,Returned,2024-01-21,2024-01-19,3
1345,2024-11-21,C013,P051,2,17848.79,9660,Completed,2024-11-28,2024-11-26,2
1346,2023-07-02,C078,P051,2,16367.33,9660,Completed,2023-07-08,2023-07-07,2
1347,2024-06-26,C021,P012,3,13662.0,9786,Returned,2024-07-01,2024-07-03,2
1348,2023-09-20,C017,P002,1,4221.0,2933,Returned,2023-09-23,2023-09-24,1
1349,2023-04-27,C080,P029,3,13899.0,8451,Completed,2023-04-30,2023-05-04,3
1350,2024-08-20,C072,P037,4,16420.0,10360,Completed,2024-08-27,2024-08-24,4
1351,2023-11-26,C043,P013,4,16968.0,11212,Returned,2023-12-01,2023-12-03,4
1352,2024-02-14,C033,P043,1,8697.89,4633,Completed,2024-02-18,2024-02-20,1
1353,2023-09-21,C062,P025,2,7570.0,4968,Completed,2023-09-29,2023-09-27,1
1354,2024-12-18,C016,P023,3,10746.0,6777,Completed,2024-12-22,2024-12-22,3
1355,2024-07-22,C028,P012,4,18216.0,13048,Completed,2024-07-24,2024-07-27,4
1356,2024-08-03,C027,P004,2,9022.0,6582,Completed,2024-08-10,2024-08-06,2
1357,2024-01-28,C052,P016,4,17464.0,13056,Completed,2024-01-31,2024-02-04,4
1358,2024-10-28,C058,P055,1,7220.19,4587,Completed,2024-10-30,2024-10-31,1
1359,2023-05-12,C069,P016,3,13098.0,9792,Completed,2023-05-17,2023-05-17,3
1360,2023-03-08,C073,P042,3,30064.79,19032,Completed,2023-03-13,2023-03-11,3
1361,2024-06-30,C048,P045,1,7991.33,3968,Completed,2024-07-08,2024-07-05,1
1362,2024-06-18,C033,P048,4,37199.85,23124,Completed,2024-06-23,2024-06-25,4
1363,2023-12-11,C011,P038,4,18076.0,10932,Completed,2023-12-14,2023-12-16,4
1364,2024-04-28,C049,P058,4,31059.43,19632,Completed,2024-05-02,2024-05-02,4
1365,2024-06-02,C042,P037,4,16420.0,10360,Completed,2024-06-07,2024-06-05,3
1366,2024-08-14,C046,P021,2,9664.0,6064,Completed,2024-08-17,2024-08-19,2
1367,2023-05-06,C057,P048,3,29237.11,17343,Completed,2023-05-08,2023-05-09,3
1368,2023-05-07,C033,P037,2,8210.0,5180,Completed,2023-05-10,2023-05-14,1
1369,2024-01-12,C074,P041,2,18871.46,10978,Completed,2024-01-18,2024-01-19,1
1370,2023-12-05,C077,P039,1,4186.0,2517,Completed,2023-12-09,2023-12-11,1
1371,2023-04-12,C072,P030,2,8516.0,5534,Completed,2023-04-20,2023-04-19,2
1372,2024-02-16,C052,P021,3,14496.0,9096,Completed,2024-02-18,2024-02-20,3
1373,2023-12-24,C022,P058,4,36324.28,19632,Completed,2024-01-01,2023-12-27,3
1374,2023-09-28,C073,P051,3,26279.21,14490,Completed,2023-10-06,2023-10-05,2
1375,2023-01-08,C025,P045,3,21334.78,11904,Completed,2023-01-15,2023-01-15,3
1376,2024-01-15,C070,P011,3,13794.0,8703,Returned,2024-01-21,2024-01-18,3
1377,2024-03-20,C057,P010,1,4270.0,3158,Completed,2024-03-26,2024-03-23,1
1378,2024-10-09,C013,P020,3,14436.0,10287,Completed,2024-10-16,2024-10-12,3
1379,2024-02-25,C051,P031,1,4225.0,2933,Completed,2024-03-03,2024-02-28,1
1380,2023-01-27,C056,P002,1,4221.0,2933,Completed,2023-02-03,2023-02-02,1
1381,2024-10-06,C013,P028,1,4437.0,2813,Completed,2024-10-09,2024-10-13,1
1382,2023-06-17,C067,P047,1,9170.3,4169,Returned,2023-06-21,2023-06-22,1
1383,2023-04-30,C071,P055,3,21660.14,13761,Completed,2023-05-02,2023-05-04,3
1384,2023-07-10,C005,P017,4,15724.0,11620,Completed,2023-07-17,2023-07-17,0
1385,2023-03-23,C017,P021,4,19328.0,12128,Completed,2023-03-29,2023-03-27,4
1386,2024-04-10,C045,P030,4,17032.0,11068,Completed,2024-04-15,2024-04-17,4
1387,2024-09-15,C024,P058,2,17019.28,9816,Cancelled,,2024-09-19,0
1388,2023-04-02,C025,P029,3,13899.0,8451,Completed,2023-04-04,2023-04-07,3
1389,2023-11-10,C065,P037,2,8210.0,5180,Completed,2023-11-12,2023-11-15,1
1390,2023-10-22,C014,P024,4,16752.0,12068,Completed,2023-10-29,2023-10-29,4
1391,2023-02-26,C026,P044,4,42691.74,21124,Completed,2023-02-28,2023-03-03,0
1392,2024-05-13,C004,P023,2,7164.0,4518,Completed,2024-05-16,2024-05-18,1
1393,2023-07-30,C054,P051,1,9248.74,4830,Completed,2023-08-02,2023-08-02,1
1394,2023-11-18,C005,P035,4,14632.0,10168,Completed,2023-11-22,2023-11-23,4
1395,2024-03-30,C042,P039,3,12558.0,7551,Returned,2024-04-05,2024-04-04,3
1396,2024-12-17,C048,P017,3,11793.0,8715,Cancelled,,2024-12-20,0
1397,2024-08-31,C072,P038,4,18076.0,10932,Completed,2024-09-04,2024-09-04,4
1398,2024-02-28,C038,P053,4,32260.19,16348,Completed,2024-03-05,2024-03-04,4
1399,2023-01-27,C058,P031,3,12675.0,8799,Completed,2023-01-31,2023-02-01,3
1400,2024-01-10,C043,P059,4,36368.53,20988,Returned,2024-01-14,2024-01-14,4
1401,2023-06-26,C029,P024,3,12564.0,9051,Completed,2023-07-04,2023-06-30,3
1402,2023-02-19,C063,P012,1,4554.0,3262,Completed,2023-02-22,2023-02-26,1
1403,2023-03-30,C038,P058,1,8270.43,4908,Completed,2023-04-04,2023-04-02,1
1404,2024-10-24,C021,P042,4,38800.83,25376,Completed,2024-10-31,2024-10-31,4
1405,2024-05-14,C037,P036,1,3799.0,2668,Completed,2024-05-22,2024-05-19,1
1406,2023-12-12,C027,P012,3,13662.0,9786,Completed,2023-12-19,2023-12-17,3
1407,2023-11-16,C078,P004,3,13533.0,9873,Completed,2023-11-20,2023-11-23,0
1408,2023-10-18,C076,P023,3,10746.0,6777,Completed,2023-10-25,2023-10-23,3
1409,2023-06-16,C035,P028,4,17748.0,11252,Completed,2023-06-21,2023-06-21,4
1410,2024-01-30,C062,P037,4,16420.0,10360,Completed,2024-02-07,2024-02-02,4
1411,2024-03-11,C040,P010,2,8540.0,6316,Completed,2024-03-19,2024-03-15,2
1412,2024-04-14,C050,P010,2,8540.0,6316,Completed,2024-04-22,2024-04-20,1
1413,2023-05-14,C031,P050,1,7146.57,4261,Completed,2023-05-22,2023-05-19,1
1414,2024-02-05,C011,P038,4,18076.0,10932,Returned,2024-02-11,2024-02-12,4
1415,2023-03-10,C075,P057,3,24819.72,12717,Completed,2023-03-16,2023-03-13,3
1416,2023-08-29,C026,P003,1,4816.0,3402,Completed,2023-09-02,2023-09-02,1
1417,2023-03-13,C069,P050,2,13984.49,8522,Completed,2023-03-18,2023-03-19,1
1418,2024-08-25,C070,P012,1,4554.0,3262,Completed,2024-08-28,2024-08-31,1
1419,2023-04-28,C041,P022,2,8548.0,5740,Cancelled,,2023-05-03,0
1420,2024-12-04,C030,P010,3,12810.0,9474,Completed,2024-12-08,2024-12-09,3
1421,2023-06-28,C024,P006,3,11835.0,8172,Completed,2023-06-30,2023-07-05,2
1422,2023-09-03,C064,P045,4,32787.62,15872,Cancelled,,2023-09-06,0
1423,2023-01-09,C016,P016,2,8732.0,6528,Returned,2023-01-14,2023-01-14,2
1424,2024-10-30,C041,P056,4,43048.77,23532,Completed,2024-11-05,2024-11-05,4
1425,2023-09-11,C035,P011,1,4598.0,2901,Completed,2023-09-19,2023-09-18,1
1426,2023-04-02,C076,P032,4,18900.0,13468,Completed,2023-04-04,2023-04-08,4
1427,2023-06-29,C018,P011,4,18392.0,11604,Completed,2023-07-03,2023-07-05,4
1428,2023-04-21,C063,P032,4,18900.0,13468,Completed,2023-04-26,2023-04-27,0
1429,2024-02-23,C021,P010,1,4270.0,3158,Returned,2024-02-29,2024-03-01,1
1430,2024-01-06,C080,P040,3,11364.0,7263,Completed,2024-01-10,2024-01-13,3
1431,2024-10-25,C032,P011,4,18392.0,11604,Completed,2024-10-29,2024-11-01,3
1432,2024-12-13,C042,P007,2,7456.0,4708,Cancelled,,2024-12-20,0
1433,2024-06-13,C053,P026,4,17224.0,12340,Completed,2024-06-21,2024-06-18,4
1434,2024-12-04,C013,P030,1,4258.0,2767,Cancelled,,2024-12-09,0
1435,2023-01-06,C017,P032,2,9450.0,6734,Completed,2023-01-13,2023-01-12,2
1436,2024-11-12,C030,P039,4,16744.0,10068,Completed,2024-11-14,2024-11-17,4
1437,2024-07-24,C062,P002,3,12663.0,8799,Completed,2024-07-30,2024-07-30,3
1438,2023-08-15,C013,P021,2,9664.0,6064,Completed,2023-08-19,2023-08-21,2
1439,2023-05-22,C012,P014,2,7730.0,5416,Completed,2023-05-30,2023-05-25,0
1440,2024-01-03,C021,P001,2,7896.0,4784,Cancelled,,2024-01-07,0
1441,2024-06-30,C038,P024,3,12564.0,9051,Completed,2024-07-05,2024-07-06,3
1442,2024-01-15,C006,P044,1,9082.49,5281,Completed,2024-01-20,2024-01-19,1
1443,2023-08-07,C055,P030,4,17032.0,11068,Completed,2023-08-09,2023-08-14,3
1444,2023-03-12,C075,P045,4,29035.32,15872,Completed,2023-03-19,2023-03-16,4
1445,2024-01-02,C005,P018,3,13713.0,8835,Completed,2024-01-09,2024-01-07,3
1446,2023-03-10,C048,P038,3,13557.0,8199,Cancelled,,2023-03-14,0
1447,2024-06-24,C003,P060,4,35126.89,17676,Completed,2024-06-29,2024-06-27,4
1448,2024-10-04,C002,P033,4,17068.0,12240,Completed,2024-10-09,2024-10-09,4
1449,2023-10-10,C037,P060,4,37980.43,17676,Returned,2023-10-16,2023-10-13,4
1450,2024-01-18,C026,P028,3,13311.0,8439,Completed,2024-01-23,2024-01-23,3
1451,2024-01-30,C060,P045,4,27114.05,15872,Completed,2024-02-03,2024-02-02,0
1452,2023-11-07,C042,P001,3,11844.0,7176,Completed,2023-11-13,2023-11-13,3
1453,2023-06-01,C036,P055,2,15964.42,9174,Cancelled,,2023-06-08,0
1454,2024-03-15,C074,P047,3,24253.35,12507,Returned,2024-03-18,2024-03-19,3
1455,2024-02-16,C015,P049,3,24747.24,11880,Completed,2024-02-18,2024-02-19,3
1456,2024-12-09,C079,P044,3,30711.34,15843,Completed,2024-12-12,2024-12-14,3
1457,2024-08-15,C028,P011,1,4598.0,2901,Completed,2024-08-17,2024-08-20,1
1458,2024-12-08,C038,P052,4,30723.82,18936,Completed,2024-12-10,2024-12-12,4
1459,2024-01-16,C056,P037,1,4105.0,2590,Completed,2024-01-19,2024-01-21,1
1460,2024-07-26,C070,P016,3,13098.0,9792,Completed,2024-07-29,2024-07-30,3
1461,2024-01-19,C048,P007,2,7456.0,4708,Completed,2024-01-27,2024-01-23,2
1462,2023-02-08,C058,P002,1,4221.0,2933,Completed,2023-02-15,2023-02-13,1
1463,2024-05-26,C069,P056,1,10386.42,5883,Completed,2024-06-03,2024-05-30,1
1464,2023-06-29,C040,P042,3,28852.27,19032,Completed,2023-07-01,2023-07-05,2
1465,2023-01-07,C016,P019,2,7658.0,5082,Completed,2023-01-12,2023-01-10,2
1466,2024-01-22,C021,P004,3,13533.0,9873,Completed,2024-01-28,2024-01-26,3
1467,2023-06-03,C017,P014,4,15460.0,10832,Completed,2023-06-11,2023-06-08,4
1468,2024-12-18,C002,P005,2,8808.0,6182,Completed,2024-12-20,2024-12-21,1
1469,2024-09-25,C026,P011,1,4598.0,2901,Completed,2024-09-30,2024-09-28,0
1470,2024-07-25,C003,P010,1,4270.0,3158,Completed,2024-08-02,2024-08-01,1
1471,2024-10-13,C056,P027,4,18760.0,13596,Completed,2024-10-17,2024-10-19,4
1472,2023-03-19,C009,P058,4,34105.24,19632,Completed,2023-03-24,2023-03-24,4
1473,2024-02-25,C007,P013,3,12726.0,8409,Completed,2024-02-29,2024-03-02,3
1474,2023-03-18,C042,P012,4,18216.0,13048,Completed,2023-03-26,2023-03-23,4
1475,2024-07-11,C001,P054,4,38595.96,21644,Cancelled,,2024-07-16,0
1476,2024-03-05,C047,P059,2,21203.93,10494,Completed,2024-03-11,2024-03-11,2
1477,2024-04-28,C037,P021,3,14496.0,9096,Completed,2024-05-06,2024-05-02,3
1478,2024-12-13,C031,P025,1,3785.0,2484,Completed,2024-12-17,2024-12-20,1
1479,2024-07-16,C023,P035,4,14632.0,10168,Completed,2024-07-24,2024-07-21,4
1480,2023-04-23,C031,P029,4,18532.0,11268,Completed,2023-05-01,2023-04-30,4
1481,2023-12-12,C059,P004,4,18044.0,13164,Returned,2023-12-14,2023-12-18,4
1482,2024-09-07,C068,P051,1,8517.77,4830,Completed,2024-09-10,2024-09-10,1
1483,2023-09-29,C009,P051,4,35361.16,19320,Completed,2023-10-04,2023-10-06,0
1484,2024-05-06,C012,P060,3,26758.81,13257,Cancelled,,2024-05-12,0
1485,2024-09-09,C043,P037,2,8210.0,5180,Completed,2024-09-15,2024-09-13,2
1486,2024-09-02,C055,P013,3,12726.0,8409,Completed,2024-09-07,2024-09-07,3
1487,2023-05-14,C080,P048,2,18168.52,11562,Completed,2023-05-19,2023-05-21,0
1488,2024-08-03,C053,P027,2,9380.0,6798,Completed,2024-08-05,2024-08-07,1
1489,2023-10-15,C004,P001,2,7896.0,4784,Completed,2023-10-22,2023-10-18,2
1490,2024-01-08,C025,P025,1,3785.0,2484,Completed,2024-01-12,2024-01-14,1
1491,2023-11-17,C072,P047,1,8340.79,4169,Completed,2023-11-24,2023-11-23,1
1492,2023-08-21,C074,P027,3,14070.0,10197,Returned,2023-08-25,2023-08-27,2
1493,2023-04-02,C011,P030,3,12774.0,8301,Completed,2023-04-07,2023-04-06,3
1494,2024-08-26,C032,P055,3,23200.91,13761,Completed,2024-08-31,2024-08-31,3
1495,2023-02-17,C069,P013,2,8484.0,5606,Completed,2023-02-23,2023-02-20,1
1496,2023-08-30,C004,P027,4,18760.0,13596,Completed,2023-09-05,2023-09-04,4
1497,2024-11-01,C077,P007,4,14912.0,9416,Completed,2024-11-06,2024-11-06,4
1498,2023-02-10,C062,P010,4,17080.0,12632,Cancelled,,2023-02-13,0
1499,2023-01-20,C022,P003,1,4816.0,3402,Completed,2023-01-24,2023-01-26,1
1500,2023-07-27,C038,P027,3,14070.0,10197,Completed,2023-08-02,2023-08-01,3
1501,2024-03-21,C025,P021,1,4832.0,3032,Cancelled,,2024-03-28,0
1502,2023-01-26,C064,P008,1,4450.0,3279,Completed,2023-02-02,2023-02-02,1
1503,2023-07-06,C048,P019,4,15316.0,10164,Returned,2023-07-14,2023-07-10,4
1504,2023-09-29,C032,P015,3,12723.0,9531,Completed,2023-10-03,2023-10-06,3
1505,2024-11-29,C063,P044,4,43390.68,21124,Completed,2024-12-03,2024-12-03,4
1506,2023-06-27,C025,P013,2,8484.0,5606,Completed,2023-07-04,2023-07-03,2
1507,2023-12-13,C030,P048,1,9427.57,5781,Cancelled,,2023-12-17,0
1508,2023-04-12,C002,P047,4,32964.83,16676,Cancelled,,2023-04-17,0
1509,2023-12-27,C038,P032,2,9450.0,6734,Completed,2023-12-29,2023-12-30,2
1510,2024-01-08,C039,P042,2,20381.71,12688,Completed,2024-01-16,2024-01-11,2
1511,2023-09-26,C024,P037,4,16420.0,10360,Completed,2023-10-02,2023-09-30,4
1512,2023-05-20,C069,P035,3,10974.0,7626,Completed,2023-05-26,2023-05-25,3
1513,2023-04-07,C075,P029,2,9266.0,5634,Completed,2023-04-12,2023-04-10,2
1514,2023-05-22,C047,P001,1,3948.0,2392,Returned,2023-05-27,2023-05-26,1
1515,2024-01-21,C077,P039,1,4186.0,2517,Completed,2024-01-29,2024-01-28,1
1516,2023-07-29,C025,P012,3,13662.0,9786,Completed,2023-08-01,2023-08-05,3
1517,2024-01-16,C028,P014,4,15460.0,10832,Completed,2024-01-22,2024-01-19,4
1518,2023-10-06,C047,P023,1,3582.0,2259,Returned,2023-10-10,2023-10-11,1
1519,2024-08-30,C036,P046,1,10246.78,5292,Completed,2024-09-07,2024-09-05,1
1520,2023-11-10,C012,P002,3,12663.0,8799,Cancelled,,2023-11-13,0
1521,2024-09-11,C008,P003,3,14448.0,10206,Completed,2024-09-19,2024-09-15,3
1522,2024-01-10,C080,P055,4,31268.09,18348,Completed,2024-01-15,2024-01-13,3
1523,2023-01-15,C065,P052,2,16687.37,9468,Returned,2023-01-17,2023-01-20,2
1524,2023-01-14,C076,P037,4,16420.0,10360,Completed,2023-01-16,2023-01-17,0
1525,2024-11-12,C001,P021,4,19328.0,12128,Completed,2024-11-20,2024-11-18,4
1526,2023-12-31,C055,P018,1,4571.0,2945,Completed,2024-01-06,2024-01-07,1
1527,2024-03-26,C054,P029,3,13899.0,8451,Cancelled,,2024-03-30,0
1528,2023-12-30,C038,P039,3,12558.0,7551,Completed,2024-01-07,2024-01-05,3
1529,2023-09-10,C063,P057,3,23908.05,12717,Returned,2023-09-13,2023-09-15,3
1530,2024-01-15,C012,P003,4,19264.0,13608,Completed,2024-01-21,2024-01-22,4
1531,2024-06-30,C011,P023,1,3582.0,2259,Completed,2024-07-03,2024-07-04,1
1532,2024-03-14,C008,P049,4,28176.18,15840,Completed,2024-03-16,2024-03-19,4
1533,2024-07-28,C056,P038,1,4519.0,2733,Returned,2024-08-04,2024-08-04,1
1534,2024-12-21,C057,P036,2,7598.0,5336,Completed,2024-12-27,2024-12-28,2
1535,2023-10-05,C068,P029,3,13899.0,8451,Completed,2023-10-09,2023-10-08,3
1536,2024-03-05,C056,P014,2,7730.0,5416,Completed,2024-03-08,2024-03-11,2
1537,2023-05-22,C078,P036,4,15196.0,10672,Completed,2023-05-27,2023-05-25,4
1538,2024-05-01,C056,P003,3,14448.0,10206,Completed,2024-05-08,2024-05-04,3
1539,2024-07-11,C055,P055,3,26261.39,13761,Completed,2024-07-14,2024-07-15,3
1540,2023-05-25,C026,P055,3,25451.67,13761,Returned,2023-05-27,2023-05-30,3
1541,2024-02-26,C060,P002,3,12663.0,8799,Completed,2024-03-05,2024-03-04,3
1542,2024-04-04,C032,P043,3,23857.05,13899,Completed,2024-04-11,2024-04-08,3
1543,2024-08-23,C062,P041,4,39994.4,21956,Completed,2024-08-30,2024-08-26,4
1544,2023-04-02,C019,P046,2,20252.82,10584,Completed,2023-04-06,2023-04-07,2
1545,2023-01-07,C052,P059,1,10905.69,5247,Completed,2023-01-14,2023-01-10,1
1546,2023-09-12,C039,P051,1,8991.89,4830,Completed,2023-09-17,2023-09-16,1
1547,2023-12-12,C051,P053,4,33732.81,16348,Cancelled,,2023-12-18,0
1548,2024-07-24,C064,P004,3,13533.0,9873,Completed,2024-07-28,2024-07-30,3
1549,2024-02-11,C046,P029,1,4633.0,2817,Completed,2024-02-15,2024-02-14,1
1550,2023-06-30,C070,P036,3,11397.0,8004,Completed,2023-07-07,2023-07-07,0
1551,2024-05-26,C072,P050,2,13687.25,8522,Completed,2024-06-03,2024-05-31,1
1552,2023-01-23,C016,P028,2,8874.0,5626,Completed,2023-01-28,2023-01-27,1
1553,2023-10-20,C047,P025,1,3785.0,2484,Completed,2023-10-22,2023-10-25,1
1554,2024-10-30,C050,P045,1,7122.73,3968,Completed,2024-11-05,2024-11-06,1
1555,2023-02-22,C019,P051,3,26453.5,14490,Cancelled,,2023-03-01,0
1556,2023-02-19,C069,P006,4,15780.0,10896,Completed,2023-02-21,2023-02-26,3
1557,2024-04-12,C010,P037,2,8210.0,5180,Returned,2024-04-19,2024-04-16,2
1558,2024-03-17,C010,P010,3,12810.0,9474,Cancelled,,2024-03-23,0
1559,2024-05-13,C026,P038,2,9038.0,5466,Completed,2024-05-15,2024-05-17,2
1560,2023-06-28,C064,P020,2,9624.0,6858,Completed,2023-07-05,2023-07-03,2
1561,2023-04-01,C004,P002,1,4221.0,2933,Completed,2023-04-04,2023-04-08,1
1562,2024-10-21,C029,P052,2,17381.35,9468,Completed,2024-10-26,2024-10-26,2
1563,2024-01-16,C037,P057,2,16869.04,8478,Completed,2024-01-18,2024-01-22,2
1564,2023-12-25,C017,P054,4,42834.61,21644,Completed,2023-12-27,2023-12-28,0
1565,2023-09-02,C033,P047,2,17722.61,8338,Completed,2023-09-06,2023-09-07,1
1566,2024-08-23,C074,P058,3,25769.58,14724,Completed,2024-08-27,2024-08-29,3
1567,2024-04-09,C039,P007,3,11184.0,7062,Returned,2024-04-14,2024-04-13,3
1568,2023-10-21,C027,P046,1,9708.69,5292,Cancelled,,2023-10-24,0
1569,2023-07-30,C008,P051,1,8610.59,4830,Completed,2023-08-03,2023-08-05,1
1570,2023-08-05,C030,P058,4,31356.51,19632,Returned,2023-08-10,2023-08-10,4
1571,2023-11-16,C046,P032,2,9450.0,6734,Completed,2023-11-24,2023-11-23,2
1572,2024-10-17,C044,P006,2,7890.0,5448,Completed,2024-10-25,2024-10-20,2
1573,2023-04-13,C033,P052,1,8976.96,4734,Completed,2023-04-15,2023-04-19,1
1574,2024-11-24,C039,P029,3,13899.0,8451,Returned,2024-12-02,2024-11-30,2
1575,2024-04-21,C072,P030,4,17032.0,11068,Completed,2024-04-26,2024-04-25,4
1576,2024-12-28,C057,P022,1,4274.0,2870,Cancelled,,2025-01-01,0
1577,2024-04-24,C041,P020,1,4812.0,3429,Completed,2024-04-28,2024-04-30,1
1578,2023-08-20,C062,P022,4,17096.0,11480,Returned,2023-08-23,2023-08-23,4
1579,2023-11-24,C054,P023,3,10746.0,6777,Completed,2023-11-30,2023-11-27,3
1580,2023-08-24,C054,P002,2,8442.0,5866,Completed,2023-09-01,2023-08-31,2
1581,2023-02-03,C046,P052,4,35403.31,18936,Completed,2023-02-07,2023-02-06,4
1582,2023-05-01,C029,P043,1,8939.66,4633,Completed,2023-05-06,2023-05-06,1
1583,2023-02-19,C023,P038,3,13557.0,8199,Completed,2023-02-22,2023-02-22,3
1584,2024-10-27,C023,P031,2,8450.0,5866,Completed,2024-10-29,2024-11-03,2
1585,2023-03-30,C064,P022,3,12822.0,8610,Completed,2023-04-06,2023-04-02,3
1586,2024-08-22,C054,P006,3,11835.0,8172,Completed,2024-08-26,2024-08-26,3
1587,2024-11-14,C037,P018,4,18284.0,11780,Completed,2024-11-20,2024-11-21,4
1588,2024-09-30,C034,P040,2,7576.0,4842,Completed,2024-10-08,2024-10-06,2
1589,2024-08-01,C068,P027,1,4690.0,3399,Completed,2024-08-09,2024-08-06,1
1590,2024-10-28,C024,P046,3,26218.59,15876,Completed,2024-11-01,2024-11-02,3
1591,2023-03-16,C022,P005,3,13212.0,9273,Completed,2023-03-23,2023-03-20,3
1592,2024-03-05,C004,P005,1,4404.0,3091,Returned,2024-03-07,2024-03-12,1
1593,2024-07-22,C011,P026,4,17224.0,12340,Completed,2024-07-25,2024-07-28,4
1594,2024-04-29,C080,P015,2,8482.0,6354,Completed,2024-05-03,2024-05-02,2
1595,2024-12-06,C023,P037,4,16420.0,10360,Cancelled,,2024-12-12,0
1596,2023-03-16,C007,P056,4,36531.37,23532,Returned,2023-03-20,2023-03-21,4
1597,2024-10-28,C062,P040,4,15152.0,9684,Completed,2024-11-01,2024-11-02,4
1598,2024-09-02,C069,P008,2,8900.0,6558,Cancelled,,2024-09-05,0
1599,2024-08-17,C047,P028,3,13311.0,8439,Completed,2024-08-19,2024-08-24,3
1600,2024-06-17,C052,P038,3,13557.0,8199,Completed,2024-06-25,2024-06-22,3
1601,2023-01-03,C015,P048,2,20439.36,11562,Completed,2023-01-08,2023-01-07,2
1602,2024-12-18,C007,P026,2,8612.0,6170,Completed,2024-12-21,2024-12-25,2
1603,2024-12-16,C023,P003,3,14448.0,10206,Completed,2024-12-23,2024-12-21,3
1604,2024-04-27,C076,P009,2,7710.0,5328,Completed,2024-05-02,2024-05-01,2
1605,2023-01-09,C026,P060,1,9843.88,4419,Cancelled,,2023-01-15,0
